regime_type,regime_period,reentry_instrument,reentry_period,trailing_stop_pct,total_return,cagr,max_dd,sharpe,sortino,calmar,ulcer_index,upi,recovery_weeks,worst_1yr,worst_3yr,pct_3yr_negative,num_trades,pct_time_upro,pct_time_cash,train_cagr,train_sharpe,train_max_dd,test_cagr,test_sharpe,test_max_dd,train_test_sharpe_ratio
weekly_sma,150,UPRO,30,0.1,10.234884638030383,0.07994011582830018,-0.583218431616231,0.23673819614128644,0.17267724793540115,0.13706719728793196,0.3124180668511092,0.08943181842814411,346.0,-0.5565723747612207,-0.5546532183106667,0.2712579058327477,132,0.5627376425855514,0.4372623574144487,0.032131397992808175,0.06215975512818866,-0.583218431616231,0.19102185382989711,0.575945035457544,-0.44275922368489423,0.10792654038385366
weekly_sma,150,UPRO,30,0.12,8.343073967316323,0.07266674274046259,-0.5884315606986251,0.21461831006990828,0.1536955897684639,0.12349225907289506,0.3081899238118216,0.06705846344633105,334.0,-0.5645338271618248,-0.5489343583809528,0.23120168657765286,112,0.5678073510773131,0.43219264892268694,0.03776829947075333,0.08753856256822136,-0.5884315606986251,0.15063536152526003,0.4617435705444692,-0.43937570106492607,0.18958263450208837
weekly_sma,150,UPRO,30,0.15,13.129896535779213,0.08887174459877478,-0.6309344860074362,0.26744051888336734,0.19186560079044593,0.140857326029453,0.3306951585892512,0.11149768492550666,659.0,-0.5802986629664876,-0.5959103100312904,0.2213633169360506,80,0.5811153358681875,0.4188846641318124,0.05509857594220846,0.151890979207251,-0.6309344860074362,0.16390271441573323,0.496693669276261,-0.40799490086029117,0.3058041376459929
weekly_sma,150,UPRO,30,0.18,17.400272590738354,0.0990578670797917,-0.6096528811928016,0.2991292399680939,0.22009265611418913,0.16248240619478813,0.31061423663933824,0.1514993890458142,360.0,-0.5218593066677129,-0.5504065046845965,0.2326071679550246,62,0.6020278833967047,0.3979721166032953,0.06441327913653039,0.1876350653643795,-0.6096528811928016,0.1762067064474233,0.522935674919195,-0.47353585483512023,0.3588109864437403
weekly_sma,150,SPY,8,0.06,3.816318259003053,0.045280421397368986,-0.5934233438572446,0.11595070251561454,0.08505222431159655,0.07630374144543554,0.3291021044786477,-0.020417914413752954,206.0,-0.5373217913402384,-0.5230064599068196,0.3499648629655657,242,0.5215462610899874,0.4784537389100127,-0.0036425177637562367,-0.08648883650536049,-0.5934233438572446,0.15969216559378485,0.48994388462840593,-0.3919432834296659,-0.17652804580050482
weekly_sma,150,SPY,8,0.08,5.884109963937885,0.06035300431802515,-0.6337749685270112,0.1758218412076688,0.12805596044585263,0.09522781320678324,0.3629320335721025,0.02301534046419655,650.0,-0.5019146904217653,-0.6120931738676335,0.36331693605059734,176,0.5608365019011406,0.4391634980988593,0.01058951320643775,-0.011895676213386197,-0.6337749685270112,0.17680679009548683,0.5247883200933926,-0.46901470198262163,-0.022667570443010647
weekly_sma,150,SPY,8,0.1,7.263860451385165,0.06776478917514095,-0.658630699221433,0.20245932281546916,0.15058813137594562,0.10288738325627042,0.38420025368316796,0.041032740150508694,652.0,-0.502614155257245,-0.647813576573461,0.30077301475755447,150,0.5861850443599493,0.4138149556400507,0.02113407063050654,0.03302813204629557,-0.658630699221433,0.17589309018270494,0.5156439096543838,-0.513086968232565,0.06405221011614984
weekly_sma,150,SPY,8,0.12,6.146990513466329,0.06188656776126655,-0.6616438706609377,0.18785803227728626,0.13935434010405115,0.09353455915709767,0.37520149299592426,0.02635002244347133,133.0,-0.5050973687832735,-0.6326526844279945,0.32115249472944485,134,0.600126742712294,0.39987325728770595,0.018547812431820354,0.032020977445857815,-0.6616438706609377,0.16150447573497884,0.47572404546532254,-0.5101304702034066,0.06730998306914876
weekly_sma,150,SPY,8,0.15,11.867031745134089,0.08523673048955849,-0.7393509473935708,0.26044170424121454,0.19636390485590255,0.11528588796706489,0.42373125923906146,0.07843823122524678,682.0,-0.6012859092040228,-0.7239196176069533,0.26985242445537594,102,0.6280101394169835,0.3719898605830165,0.042883427491740456,0.12339387193959257,-0.7393509473935708,0.1820919692335332,0.5240761541822492,-0.4827101499103221,0.23545026987944573
weekly_sma,150,SPY,8,0.18,12.132502130515899,0.08603092982167726,-0.7195942233421468,0.265119364459237,0.20247705255222034,0.11955478105717363,0.4074914499334221,0.08351323647953202,141.0,-0.6054592532926817,-0.6870313617845625,0.2839072382290935,82,0.6514575411913816,0.3485424588086185,0.04381421407559416,0.12957878032235132,-0.7195942233421468,0.18252742765731145,0.5161328565248425,-0.6152088184192657,0.25105702666327817
